198790,9/28/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 24,616.92 ", 0.00 ,50567.NPR G4S Security Services Nepal(P) Ltd / VAT Reclassification of vendorbill #SB80-00972-78,GJ/N-0010412,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50567.NPR G4S Security Services Nepal(P) Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #SB80-00972-78
198794,9/28/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,65800 ComputerHardwareNotCap, 533.00 , 0.00 ,50847.NPR Prabhukiran Computers / VAT Reclassification of vendorbill #059,GJ/N-0010413,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50847.NPR Prabhukiran Computers,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #059
198796,9/28/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,69100 MobileCharge," 2,976.78 ", 0.00 ,50030.NPR Constellation Pvt. Ltd. / VAT Reclassification of vendorbill #108,GJ/N-0010414,,E5702070 (N) Bimala Khadka,,Khimti JVC,PALATI (N),,,,,50030.NPR Constellation Pvt. Ltd.,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #108
198798,9/28/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,70200 RepMaintMeansTransport," 2,307.50 ", 0.00 ,50010.NPR Amarsons International / VAT Reclassification of vendorbill #240,GJ/N-0010415,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50010.NPR Amarsons International,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #240
198818,9/29/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,69200 InternetCharge," 18,876.00 ", 0.00 ,50143.NPR WorldLink Communications Pvt Ltd / VAT Reclassification of vendorbill #698781,GJ/N-0010419,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50143.NPR WorldLink Communications Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #698781
198825,10/2/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68900 OtherOfficeExpense, 99.52 , 0.00 ,52204.NPR Tirupati Trade General Suppliers / VAT Reclassification of vendorbill #256,GJ/N-0010420,,E5702070 (N) Bimala Khadka,,Khimti JVC,PALATI (N),,,,,52204.NPR Tirupati Trade General Suppliers,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #256
198860,9/29/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,66180 RepMaintOfficeEquip," 1,495.58 ", 0.00 ,52488.NPR Orbit International / VAT Reclassification of vendorbill #0020,GJ/N-0010421,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,52488.NPR Orbit International,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #0020
198890,10/9/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67900 OtherExternalService," 51,504.01 ", 0.00 ,50942.NPR Suvidha Sewa Pvt Ltd / VAT Reclassification of vendorbill #SSSB80/00707,GJ/N-0010422,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50942.NPR Suvidha Sewa Pvt Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #SSSB80/00707
198958,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68300 Stationery, 520.00 , 0.00 ,50048.NPR Graphic Plus Printer / VAT Reclassification of vendorbill #073,GJ/N-0010423,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50048.NPR Graphic Plus Printer,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #073
198970,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,70200 RepMaintMeansTransport, 234.00 , 0.00 ,V00023 Vehicle (BA 18 cha 3023 ) Mitsubishi L-200 / VAT Reclassification of vendorbill #263,GJ/N-0010424,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,V00023 Vehicle (BA 18 cha 3023 ) Mitsubishi L-200,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #263
